Proteins	Gonames	Goterms	Probability
4FEZ-A	liposaccharide metabolic process	GO:1903509	0.0722
4FEZ-A	divalent inorganic cation transport	GO:0072511	0.0004
4FEZ-A	regulation of response to wounding	GO:1903034	0.0000
4FEZ-A	regulation of adaptive immune response	GO:0002819	0.0000
4FEZ-A	regulation of peptide transport	GO:0090087	0.0000
4FEZ-A	monocarboxylic acid biosynthetic process	GO:0072330	0.1591
4FEZ-A	regulation of protein localization	GO:0032880	0.0000
4FEZ-A	autophagosome organization	GO:1905037	0.0000
4FEZ-A	CTP metabolic process	GO:0046036	0.0743
4FEZ-A	fatty acid transport	GO:0015908	0.0000
4FEZ-A	cellular response to hydrogen peroxide	GO:0070301	0.0004
4FEZ-A	amino acid activation	GO:0043038	0.1791
4FEZ-A	plasma membrane bounded cell projection morphogenesis	GO:0120039	0.0000
4FEZ-A	regulation of cell killing	GO:0031341	0.0000
4FEZ-A	system process	GO:0003008	0.0003
4FEZ-A	stress-activated MAPK cascade	GO:0051403	0.0000
4FEZ-A	glycosylation	GO:0070085	0.0010
4FEZ-A	calcium ion transmembrane import into cytosol	GO:0097553	0.0000
4FEZ-A	mitochondrial respiratory chain complex assembly	GO:0033108	0.0000
4FEZ-A	negative regulation of actin filament polymerization	GO:0030837	0.0000
4FEZ-A	cellular response to inorganic substance	GO:0071241	0.0007
4FEZ-A	ubiquitin-dependent protein catabolic process	GO:0006511	0.0015
4FEZ-A	tissue migration	GO:0090130	0.0000
4FEZ-A	maltodextrin transport	GO:0042956	0.0000
4FEZ-A	disaccharide metabolic process	GO:0005984	0.0027
4FEZ-A	negative regulation of developmental process	GO:0051093	0.0004
4FEZ-A	pentose metabolic process	GO:0019321	0.0078
4FEZ-A	cytolysis in other organism	GO:0051715	0.0000
4FEZ-A	detection of stimulus	GO:0051606	0.0047
4FEZ-A	response to insulin	GO:0032868	0.0003
4FEZ-A	regulation of complement activation	GO:0030449	0.0000
4FEZ-A	purine ribonucleotide biosynthetic process	GO:0009152	0.4467
4FEZ-A	lymphocyte activation	GO:0046649	0.0000
4FEZ-A	T cell activation	GO:0042110	0.0000
4FEZ-A	negative regulation of secretion by cell	GO:1903531	0.0000
4FEZ-A	negative regulation of cellular process	GO:0048523	0.0030
4FEZ-A	regulation of nucleobase-containing compound metabolic process	GO:0019219	0.0082
4FEZ-A	actin filament-based process	GO:0030029	0.0001
4FEZ-A	cell wall biogenesis	GO:0042546	0.0217
4FEZ-A	modulation by virus of host process	GO:0019048	0.0001
4FEZ-A	cellular lactam metabolic process	GO:0072338	0.0000
4FEZ-A	mitotic cell cycle	GO:0000278	0.0004
4FEZ-A	negative regulation of intracellular signal transduction	GO:1902532	0.0000
4FEZ-A	endocytosis	GO:0006897	0.0000
4FEZ-A	cell redox homeostasis	GO:0045454	0.0017
4FEZ-A	pyrimidine ribonucleotide metabolic process	GO:0009218	0.3071
4FEZ-A	nuclear division	GO:0000280	0.0000
4FEZ-A	aspartate family amino acid metabolic process	GO:0009066	0.2880
4FEZ-A	polyol biosynthetic process	GO:0046173	0.0034
4FEZ-A	regulation of stress-activated MAPK cascade	GO:0032872	0.0000
4FEZ-A	intrinsic apoptotic signaling pathway	GO:0097193	0.0000
4FEZ-A	establishment of protein localization to endoplasmic reticulum	GO:0072599	0.0016
4FEZ-A	B cell receptor signaling pathway	GO:0050853	0.0000
4FEZ-A	purine nucleoside triphosphate biosynthetic process	GO:0009145	0.0923
4FEZ-A	DNA-templated transcription, initiation	GO:0006352	0.0001
4FEZ-A	regulation of locomotion	GO:0040012	0.0003
4FEZ-A	germ cell development	GO:0007281	0.0000
4FEZ-A	cell junction organization	GO:0034330	0.0000
4FEZ-A	purine ribonucleotide metabolic process	GO:0009150	0.5974
4FEZ-A	circulatory system process	GO:0003013	0.0000
4FEZ-A	cell wall polysaccharide metabolic process	GO:0010383	0.0002
4FEZ-A	mitochondrial electron transport, NADH to ubiquinone	GO:0006120	0.0000
4FEZ-A	ERK1 and ERK2 cascade	GO:0070371	0.0000
4FEZ-A	cellular response to molecule of bacterial origin	GO:0071219	0.0000
4FEZ-A	positive regulation of protein serine/threonine kinase activity	GO:0071902	0.0000
4FEZ-A	oligosaccharide biosynthetic process	GO:0009312	0.0306
4FEZ-A	cellular lactam catabolic process	GO:0072340	0.0000
4FEZ-A	aminoglycan biosynthetic process	GO:0006023	0.0268
4FEZ-A	positive regulation of cellular component biogenesis	GO:0044089	0.0003
4FEZ-A	regulation of lipid biosynthetic process	GO:0046890	0.0001
4FEZ-A	regulation of actin cytoskeleton organization	GO:0032956	0.0000
4FEZ-A	G1/S transition of mitotic cell cycle	GO:0000082	0.0000
4FEZ-A	regulation of actin filament organization	GO:0110053	0.0000
4FEZ-A	regulation of anatomical structure morphogenesis	GO:0022603	0.0279
4FEZ-A	process utilizing autophagic mechanism	GO:0061919	0.0000
4FEZ-A	negative regulation of supramolecular fiber organization	GO:1902904	0.0000
4FEZ-A	iron ion homeostasis	GO:0055072	0.0006
4FEZ-A	organelle assembly	GO:0070925	0.0061
4FEZ-A	positive regulation of innate immune response	GO:0045089	0.0000
4FEZ-A	regulation of intracellular signal transduction	GO:1902531	0.0008
4FEZ-A	positive regulation of defense response	GO:0031349	0.0000
4FEZ-A	cellular response to nitrogen compound	GO:1901699	0.0058
4FEZ-A	enzyme linked receptor protein signaling pathway	GO:0007167	0.0000
4FEZ-A	cytokine-mediated signaling pathway	GO:0019221	0.0000
4FEZ-A	regulation of cellular component biogenesis	GO:0044087	0.0008
4FEZ-A	gland development	GO:0048732	0.0000
4FEZ-A	response to cytokine	GO:0034097	0.0000
4FEZ-A	response to steroid hormone	GO:0048545	0.0000
4FEZ-A	multi-organism membrane fusion	GO:0044800	0.0000
4FEZ-A	blood vessel development	GO:0001568	0.0000
4FEZ-A	nucleosome organization	GO:0034728	0.0000
4FEZ-A	defense response to bacterium	GO:0042742	0.0003
4FEZ-A	cytoplasmic translation	GO:0002181	0.0077
4FEZ-A	branched-chain amino acid biosynthetic process	GO:0009082	0.1682
4FEZ-A	leucine metabolic process	GO:0006551	0.1046
4FEZ-A	cell communication	GO:0007154	0.0325
4FEZ-A	beta-lactam antibiotic catabolic process	GO:0030655	0.0000
4FEZ-A	adhesion of symbiont to host cell	GO:0044650	0.0000
4FEZ-A	phosphorelay signal transduction system	GO:0000160	0.0005
4FEZ-A	temperature homeostasis	GO:0001659	0.0000
4FEZ-A	nucleobase-containing compound catabolic process	GO:0034655	0.0796
4FEZ-A	regulation of epithelial cell migration	GO:0010632	0.0000
4FEZ-A	regulation of protein metabolic process	GO:0051246	0.0058
4FEZ-A	coagulation	GO:0050817	0.0000
4FEZ-A	regulation of autophagy	GO:0010506	0.0000
4FEZ-A	negative regulation of biological process	GO:0048519	0.0049
4FEZ-A	organic acid catabolic process	GO:0016054	0.1095
4FEZ-A	deoxyribose phosphate metabolic process	GO:0019692	0.0613
4FEZ-A	cell cycle process	GO:0022402	0.0034
4FEZ-A	mononuclear cell proliferation	GO:0032943	0.0000
4FEZ-A	multi-organism localization	GO:1902579	0.0000
4FEZ-A	regulation of DNA metabolic process	GO:0051052	0.0007
4FEZ-A	establishment of organelle localization	GO:0051656	0.0001
4FEZ-A	cellular response to stress	GO:0033554	0.0840
4FEZ-A	macromolecule glycosylation	GO:0043413	0.0007
4FEZ-A	amide transport	GO:0042886	0.0019
4FEZ-A	aerobic respiration	GO:0009060	0.1167
4FEZ-A	cellular calcium ion homeostasis	GO:0006874	0.0000
4FEZ-A	spliceosomal snRNP assembly	GO:0000387	0.0000
4FEZ-A	polysaccharide metabolic process	GO:0005976	0.0552
4FEZ-A	positive regulation of gene expression	GO:0010628	0.0019
4FEZ-A	purine ribonucleoside triphosphate biosynthetic process	GO:0009206	0.1297
4FEZ-A	post-translational protein modification	GO:0043687	0.0004
4FEZ-A	negative regulation of cytokine production	GO:0001818	0.0000
4FEZ-A	embryonic morphogenesis	GO:0048598	0.0000
4FEZ-A	response to tumor necrosis factor	GO:0034612	0.0000
4FEZ-A	regulation of protein serine/threonine kinase activity	GO:0071900	0.0000
4FEZ-A	tetrahydrofolate biosynthetic process	GO:0046654	0.0050
4FEZ-A	regulation of growth	GO:0040008	0.0023
4FEZ-A	response to calcium ion	GO:0051592	0.0000
4FEZ-A	regulation of signal transduction by p53 class mediator	GO:1901796	0.0000
4FEZ-A	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	GO:0002460	0.0000
4FEZ-A	oxoacid metabolic process	GO:0043436	0.8652
4FEZ-A	phosphorylation	GO:0016310	0.4283
4FEZ-A	nucleotide-excision repair	GO:0006289	0.0023
4FEZ-A	protein modification by small protein conjugation or removal	GO:0070647	0.0007
4FEZ-A	defense response to Gram-positive bacterium	GO:0050830	0.0000
4FEZ-A	protein methylation	GO:0006479	0.0005
4FEZ-A	cytokinetic process	GO:0032506	0.0030
4FEZ-A	peptidoglycan-based cell wall biogenesis	GO:0009273	0.0241
4FEZ-A	receptor signaling pathway via STAT	GO:0097696	0.0000
4FEZ-A	viral genome replication	GO:0019079	0.0002
4FEZ-A	epithelial cell differentiation	GO:0030855	0.0000
4FEZ-A	skeletal system development	GO:0001501	0.0000
4FEZ-A	negative regulation of cytoskeleton organization	GO:0051494	0.0000
4FEZ-A	negative regulation of cell cycle process	GO:0010948	0.0000
4FEZ-A	pattern recognition receptor signaling pathway	GO:0002221	0.0000
4FEZ-A	regulation of heart contraction	GO:0008016	0.0000
4FEZ-A	detection of disaccharide stimulus	GO:0034288	0.0000
4FEZ-A	ribosomal large subunit biogenesis	GO:0042273	0.0021
4FEZ-A	cellulose catabolic process	GO:0030245	0.0002
4FEZ-A	mitotic cell cycle phase transition	GO:0044772	0.0000
4FEZ-A	membrane lipid biosynthetic process	GO:0046467	0.0487
4FEZ-A	protein modification by small protein removal	GO:0070646	0.0002
4FEZ-A	macromolecule methylation	GO:0043414	0.0108
4FEZ-A	nuclear export	GO:0051168	0.0001
4FEZ-A	amino acid transport	GO:0006865	0.0024
4FEZ-A	electron transport chain	GO:0022900	0.0171
4FEZ-A	response to toxic substance	GO:0009636	0.0056
4FEZ-A	cotranslational protein targeting to membrane	GO:0006613	0.0010
4FEZ-A	response to starvation	GO:0042594	0.0008
4FEZ-A	NADPH regeneration	GO:0006740	0.0305
4FEZ-A	regulation of transport	GO:0051049	0.0002
4FEZ-A	cellular response to environmental stimulus	GO:0104004	0.0005
4FEZ-A	monosaccharide transmembrane transport	GO:0015749	0.0001
4FEZ-A	regulation of cellular ketone metabolic process	GO:0010565	0.0016
4FEZ-A	rRNA modification	GO:0000154	0.0019
4FEZ-A	telomere maintenance	GO:0000723	0.0001
4FEZ-A	terpenoid metabolic process	GO:0006721	0.0109
4FEZ-A	tetrapyrrole metabolic process	GO:0033013	0.0633
4FEZ-A	regulation of muscle system process	GO:0090257	0.0000
4FEZ-A	peptidyl-proline modification	GO:0018208	0.0010
4FEZ-A	regulation of calcium ion transmembrane transport	GO:1903169	0.0000
4FEZ-A	ribonucleoside bisphosphate biosynthetic process	GO:0034030	0.0578
4FEZ-A	AMP metabolic process	GO:0046033	0.0714
4FEZ-A	arachidonate transport	GO:1903963	0.0000
4FEZ-A	peptidyl-lysine modification	GO:0018205	0.0046
4FEZ-A	peptidoglycan biosynthetic process	GO:0009252	0.0272
4FEZ-A	mRNA catabolic process	GO:0006402	0.0026
4FEZ-A	regulation of intrinsic apoptotic signaling pathway	GO:2001242	0.0000
4FEZ-A	regulation of metal ion transport	GO:0010959	0.0000
4FEZ-A	proteasome-mediated ubiquitin-dependent protein catabolic process	GO:0043161	0.0003
4FEZ-A	pyrimidine deoxyribonucleoside monophosphate metabolic process	GO:0009176	0.0144
4FEZ-A	nucleoside catabolic process	GO:0009164	0.0052
4FEZ-A	peptidyl-tyrosine modification	GO:0018212	0.0007
4FEZ-A	transmembrane receptor protein tyrosine kinase signaling pathway	GO:0007169	0.0000
4FEZ-A	response to UV	GO:0009411	0.0006
4FEZ-A	negative regulation of catabolic process	GO:0009895	0.0003
4FEZ-A	cytokinesis	GO:0000910	0.0040
4FEZ-A	meiosis I cell cycle process	GO:0061982	0.0000
4FEZ-A	membrane fusion involved in viral entry into host cell	GO:0039663	0.0000
4FEZ-A	positive regulation of cell death	GO:0010942	0.0002
4FEZ-A	energy reserve metabolic process	GO:0006112	0.0041
4FEZ-A	apoptotic mitochondrial changes	GO:0008637	0.0000
4FEZ-A	regulation of actin filament length	GO:0030832	0.0000
4FEZ-A	defense response to virus	GO:0051607	0.0004
4FEZ-A	positive regulation of establishment of protein localization	GO:1904951	0.0000
4FEZ-A	DNA conformation change	GO:0071103	0.0310
4FEZ-A	ribonucleoprotein complex subunit organization	GO:0071826	0.0024
4FEZ-A	protein localization to endoplasmic reticulum	GO:0070972	0.0020
4FEZ-A	positive regulation of small molecule metabolic process	GO:0062013	0.0000
4FEZ-A	regulation of actin polymerization or depolymerization	GO:0008064	0.0000
4FEZ-A	iron-sulfur cluster assembly	GO:0016226	0.0068
4FEZ-A	ATP synthesis coupled electron transport	GO:0042773	0.0027
